COMMENT_ID,AUTHOR,DATE,CONTENT,CLASS,clean_text,pred_youtube,pred_twitter,pred_reviews,score_moyen,pred_consolidee
z13is3w4ixr5cjkwv04cibzocqeicbfoxsc0k,steve gallagher,2014 09 13t15 05 12,maybe the best music video in the last 15 years this is how pop music is done folks,0,z13is3w4ixr5cjkwv04cibzocqeicbfoxsc0k steve gallagher 2014 09 13t15 05 12 maybe the best music video in the last 15 years this is how pop music is done folks,0,1,positive,0.6666666666666666,positive
z13oilua4nu5ulzs122xvdc5skfqzfy5y04,jouri osman,2014 09 13t15 05 13,i love katy perry lt 3 lt 3,0,z13oilua4nu5ulzs122xvdc5skfqzfy5y04 jouri osman 2014 09 13t15 05 13 i love katy perry lt 3 lt 3,0,2,positive,1.0,positive
z12nsngbgzqwyxnmk22sibsqbwqlzfuva,john chen,2014 09 13t15 37 09,boooobs,0,z12nsngbgzqwyxnmk22sibsqbwqlzfuva john chen 2014 09 13t15 37 09 boooobs,0,1,positive,0.6666666666666666,positive
z13kvddrenfhxjeod04cg11pkk2sg1vbr0c,buffo hrdfjiu,2014 09 13t17 48 14,i really don t understand how this has 600 million views lol i m not hating or anything it s just confusing,0,z13kvddrenfhxjeod04cg11pkk2sg1vbr0c buffo hrdfjiu 2014 09 13t17 48 14 i really don t understand how this has 600 million views lol i m not hating or anything it s just confusing,0,0,positive,0.3333333333333333,positive
z12nfn4yazrphtzwi04cchahoxqlvtc4mvk0k,katyperry queen,2014 09 14t09 47 10,its almost katys birthday october 25th lets say happy birthday to katy,0,z12nfn4yazrphtzwi04cchahoxqlvtc4mvk0k katyperry queen 2014 09 14t09 47 10 its almost katys birthday october 25th lets say happy birthday to katy,0,1,positive,0.6666666666666666,positive
z13wwx4g2wmufxn0t235flwo5qu2sdrs3,abhi vats,2014 09 14t10 27 26,katy perry you are looking soo pretty damn cute,0,z13wwx4g2wmufxn0t235flwo5qu2sdrs3 abhi vats 2014 09 14t10 27 26 katy perry you are looking soo pretty damn cute,0,1,positive,0.6666666666666666,positive
z12njp45xonlypf2x23ketjjpzjee3cyt04,bea boots,2014 09 14t12 42 56,great song you go katy,0,z12njp45xonlypf2x23ketjjpzjee3cyt04 bea boots 2014 09 14t12 42 56 great song you go katy,0,2,positive,1.0,positive
z13tuhgotq3ifrl0423uwx35trelwdwdd,jay cruz,2014 09 14t13 52 43,looooooooooooooooooooovvvvvvvvveeeeeeeeeeee ittttttttttttt,0,z13tuhgotq3ifrl0423uwx35trelwdwdd jay cruz 2014 09 14t13 52 43 looooooooooooooooooooovvvvvvvvveeeeeeeeeeee ittttttttttttt,0,1,positive,0.6666666666666666,positive
z12lcb0rxw3qtlsqm04cebpbjkqjtdza1xs0k,veronica kkk,2014 09 14t14 17 49,my telephone,0,z12lcb0rxw3qtlsqm04cebpbjkqjtdza1xs0k veronica kkk 2014 09 14t14 17 49 my telephone,1,0,positive,0.6666666666666666,positive
z13lwjvwbrqgdrdut22qhf54gvqwuz1nv,thalia grace,2014 09 14t15 55 13,this comment will randomly get lot s of likes and replies for no reason i also like jello strawberry jello,0,z13lwjvwbrqgdrdut22qhf54gvqwuz1nv thalia grace 2014 09 14t15 55 13 this comment will randomly get lot s of likes and replies for no reason i also like jello strawberry jello,1,0,positive,0.6666666666666666,positive
z13ejhmaiyjmcrlgw04ccvqwdobqtjn4ea4,david sean,2014 09 15t10 53 46,hey guys i ve made a amazing smiley t shirt of all the things you wear your expression is the most important and remember all the statistics in the world can t measure the warmth of a smile if you re a big fan of t shirts and want to gets more happiness it s perfect for you check this out and buy it at thanks you guys so much,1,z13ejhmaiyjmcrlgw04ccvqwdobqtjn4ea4 david sean 2014 09 15t10 53 46 hey guys i ve made a amazing smiley t shirt of all the things you wear your expression is the most important and remember all the statistics in the world can t measure the warmth of a smile if you re a big fan of t shirts and want to gets more happiness it s perfect for you check this out and buy it at thanks you guys so much,1,2,positive,1.3333333333333333,positive
z13mxjrbuyv5slha204cjdwg0wauylyap3w,peter wilkes,2014 09 15t15 48 57,really want this video to get 1 billion views would be amazing,0,z13mxjrbuyv5slha204cjdwg0wauylyap3w peter wilkes 2014 09 15t15 48 57 really want this video to get 1 billion views would be amazing,0,0,positive,0.3333333333333333,positive
z12wj5g52rzbcvprl04cenuj1yyifhxq3hw,luckymusiqlive,2014 09 15t17 47 57,katy has the voice of gold this video really brings the lyrics to life i am a rapper with 25000 subscribers thumbs up if you hate when you take a shit and the water splashes your nuts,1,z12wj5g52rzbcvprl04cenuj1yyifhxq3hw luckymusiqlive 2014 09 15t17 47 57 katy has the voice of gold this video really brings the lyrics to life i am a rapper with 25000 subscribers thumbs up if you hate when you take a shit and the water splashes your nuts,0,0,positive,0.3333333333333333,positive
z13kdx4bjwevyfhfy222jhvo2nvsdxzyt04,alanoud alsaleh,2014 09 15t18 27 56,i started hating katy perry after finding out that she stole all of the ideas on her videos from an old comic book yet her music is catchy,0,z13kdx4bjwevyfhfy222jhvo2nvsdxzyt04 alanoud alsaleh 2014 09 15t18 27 56 i started hating katy perry after finding out that she stole all of the ideas on her videos from an old comic book yet her music is catchy,0,0,positive,0.3333333333333333,positive
z12vwdpzylnfhdhoc04cfxhbdrjqed2rjh4,jose ramon bocarejo,2014 09 15t23 53 03,how can this song have 629 million views while there are only 7 million people in the world,0,z12vwdpzylnfhdhoc04cfxhbdrjqed2rjh4 jose ramon bocarejo 2014 09 15t23 53 03 how can this song have 629 million views while there are only 7 million people in the world,0,1,positive,0.6666666666666666,positive
z124spyhambnyly1l223gzliqmqxyxzy304,magic johnson,2014 09 16t03 36 41,katy perry is garbage rihanna is the best singer in the world,0,z124spyhambnyly1l223gzliqmqxyxzy304 magic johnson 2014 09 16t03 36 41 katy perry is garbage rihanna is the best singer in the world,0,2,positive,1.0,positive
z12ju5uxzvfmv1yzr04cdn2zjvvbfpdjglo0k,nick m,2014 09 16t03 45 43,,1,z12ju5uxzvfmv1yzr04cdn2zjvvbfpdjglo0k nick m 2014 09 16t03 45 43,0,1,positive,0.6666666666666666,positive
z13wxrja2ny2jfq0r22ojhwwdpimt5ogu04,chloe steiner,2014 09 16t04 11 05,katy perry is part of me katy perry is my firework katy perry i love you,0,z13wxrja2ny2jfq0r22ojhwwdpimt5ogu04 chloe steiner 2014 09 16t04 11 05 katy perry is part of me katy perry is my firework katy perry i love you,0,2,positive,1.0,positive
z12wc1vj2mytepiki22lf5bggrynfloa304,rolando viray,2014 09 16t07 11 53,this song was good until it got overplayed the hell out of on radio,0,z12wc1vj2mytepiki22lf5bggrynfloa304 rolando viray 2014 09 16t07 11 53 this song was good until it got overplayed the hell out of on radio,0,0,positive,0.3333333333333333,positive
z13mel5zokapi1ax004cg3goburlghkwdk40k,jian li,2014 09 16t07 45 05,see it all human folly right,0,z13mel5zokapi1ax004cg3goburlghkwdk40k jian li 2014 09 16t07 45 05 see it all human folly right,0,0,positive,0.3333333333333333,positive
z13gsbt40s25vre2q23rdtmxepytftaei,jana trpevska,2014 09 16t10 46 47,great this is a song,0,z13gsbt40s25vre2q23rdtmxepytftaei jana trpevska 2014 09 16t10 46 47 great this is a song,0,2,positive,1.0,positive
z13ye5lzknauy3ilv22nfbm5kyjgdbo1h,amana amjad,2014 09 16t11 36 51,awesum song jus luv it,0,z13ye5lzknauy3ilv22nfbm5kyjgdbo1h amana amjad 2014 09 16t11 36 51 awesum song jus luv it,0,1,positive,0.6666666666666666,positive
z13mjtpierebfrgvv22dch3o2sm3jnnp304,marieke sp33lma,2014 09 16t12 53 43,watch my videos xx,1,z13mjtpierebfrgvv22dch3o2sm3jnnp304 marieke sp33lma 2014 09 16t12 53 43 watch my videos xx,1,1,positive,1.0,positive
z12vibnqjrygfn0p404cc1loanvyw54pcmw0k,nathan waterhouse,2014 09 16t14 21 04,please check out my acoustic cover channel thanks,1,z12vibnqjrygfn0p404cc1loanvyw54pcmw0k nathan waterhouse 2014 09 16t14 21 04 please check out my acoustic cover channel thanks,1,1,positive,1.0,positive
z13ithgi0zjwz15rn04cclkgxpafydzocrs0k,harrison lloyd,2014 09 16t20 32 46,imagine this in the news crazy woman found acting like a tiger and bit jims ear off,0,z13ithgi0zjwz15rn04cclkgxpafydzocrs0k harrison lloyd 2014 09 16t20 32 46 imagine this in the news crazy woman found acting like a tiger and bit jims ear off,0,0,positive,0.3333333333333333,positive
z13nhjbxcwe4stwwz04cfpfoqrzghr540ns0k,mandeep kaur,2014 09 16t21 03 17,selfie alert,0,z13nhjbxcwe4stwwz04cfpfoqrzghr540ns0k mandeep kaur 2014 09 16t21 03 17 selfie alert,0,1,positive,0.6666666666666666,positive
z12nj5gwruilz5a4y04cfdda2wfgz1lwecg,chris madzier,2014 09 16t22 50 28,your going to hear me roar soundsofsunday,0,z12nj5gwruilz5a4y04cfdda2wfgz1lwecg chris madzier 2014 09 16t22 50 28 your going to hear me roar soundsofsunday,0,0,positive,0.3333333333333333,positive
z13wthrbisjqg5cm423qxnpopsrowzvzg04,datojason jason,2014 09 17t19 52 54,it is a shit,0,z13wthrbisjqg5cm423qxnpopsrowzvzg04 datojason jason 2014 09 17t19 52 54 it is a shit,0,1,positive,0.6666666666666666,positive
z13ighypdmuywprvc222crt42va2ctluz,vena veno,2014 09 17t22 22 44,she loves vena trojmiasto pl vena bus taxi o59253 html,1,z13ighypdmuywprvc222crt42va2ctluz vena veno 2014 09 17t22 22 44 she loves vena trojmiasto pl vena bus taxi o59253 html,0,1,positive,0.6666666666666666,positive
z13cyrkatpfnixkis04cinqqhmbuvhspvqk0k,pettrus ortega,2014 09 18t11 35 49,this is a competition to meet my idols it would mean so much if you guys will like this pic on ig,1,z13cyrkatpfnixkis04cinqqhmbuvhspvqk0k pettrus ortega 2014 09 18t11 35 49 this is a competition to meet my idols it would mean so much if you guys will like this pic on ig,0,0,neutral,0.0,neutral
z12ijdi5kuimjphgy04cjzxxzyusg3xjoyc0k,ari4cortez5ortiz 9uria,2014 09 18t15 57 36,katty perry please say in one of your new videoes that they follow the girls girls please,1,z12ijdi5kuimjphgy04cjzxxzyusg3xjoyc0k ari4cortez5ortiz 9uria 2014 09 18t15 57 36 katty perry please say in one of your new videoes that they follow the girls girls please,1,1,negative,0.3333333333333333,positive
z12iwnkoukqythvf022xx1ii4xisfn2dd,emma c,2014 09 18t22 27 19,i am a big fan of you and i love you,0,z12iwnkoukqythvf022xx1ii4xisfn2dd emma c 2014 09 18t22 27 19 i am a big fan of you and i love you,0,2,positive,1.0,positive
z132jzfbbpf1w3ejj04cen2wcx2bef0oeo40k,j mp,2014 09 19t14 15 13,,1,z132jzfbbpf1w3ejj04cen2wcx2bef0oeo40k j mp 2014 09 19t14 15 13,0,1,positive,0.6666666666666666,positive
z13jffkgavyhv5tkq22lyboo2subj1vu0,tushti chakraborty,2014 09 19t15 30 47,i lt 3 katy perry,0,z13jffkgavyhv5tkq22lyboo2subj1vu0 tushti chakraborty 2014 09 19t15 30 47 i lt 3 katy perry,0,2,positive,1.0,positive
z12zyrnp1unbczz0v23mhr3wwoa0vfcak04,kaida tong,2014 09 19t19 25 33,since she is a feminist champion why would she want to reinforce the stereotype of girls being girly by painting the nails of an elephant that probably wouldn t even appreciate it,0,z12zyrnp1unbczz0v23mhr3wwoa0vfcak04 kaida tong 2014 09 19t19 25 33 since she is a feminist champion why would she want to reinforce the stereotype of girls being girly by painting the nails of an elephant that probably wouldn t even appreciate it,0,0,neutral,0.0,neutral
z13jcrsplozwthwj204cdpspeobusp3ie54,roflcopter2110,2014 09 19t23 15 14,,1,z13jcrsplozwthwj204cdpspeobusp3ie54 roflcopter2110 2014 09 19t23 15 14,0,1,positive,0.6666666666666666,positive
z12vzxcymvqtyrx3s22hi5ep1yq5cvmld,roflcopter2110,2014 09 19t23 18 41,,1,z12vzxcymvqtyrx3s22hi5ep1yq5cvmld roflcopter2110 2014 09 19t23 18 41,0,1,positive,0.6666666666666666,positive
z12pgx55amraefo3423kchdy1tmeu1avo,darth vaderbro,2014 09 20t00 05 45,if interested in making extra money by internet use the next link,1,z12pgx55amraefo3423kchdy1tmeu1avo darth vaderbro 2014 09 20t00 05 45 if interested in making extra money by internet use the next link,0,0,positive,0.3333333333333333,positive
z12twzjoszz0xxuo304civmjxyjiv3hg5rw0k,mrcollingabriel,2014 09 20t00 50 13,this is fucking shit from the first notes that becomes clear complete and utter shit may god come and cleanse the earth of the complete and utter idiocy which is humankind,0,z12twzjoszz0xxuo304civmjxyjiv3hg5rw0k mrcollingabriel 2014 09 20t00 50 13 this is fucking shit from the first notes that becomes clear complete and utter shit may god come and cleanse the earth of the complete and utter idiocy which is humankind,0,0,negative,-0.3333333333333333,negative
z13gy5vi3kzfzbtyu04cctyzpuz3vfqgw1w,citywok68,2014 09 20t03 45 12,hey guys plz check out my youtube channel to c funny 2 girls 1 cup reaction thanks and plz subscribe thanks,1,z13gy5vi3kzfzbtyu04cctyzpuz3vfqgw1w citywok68 2014 09 20t03 45 12 hey guys plz check out my youtube channel to c funny 2 girls 1 cup reaction thanks and plz subscribe thanks,1,2,positive,1.3333333333333333,positive
z12xtzhzyr2lx53oo04cexm5vlrvxptiywo0k,sarah fitzgerald,2014 09 20t07 43 50,please subscribe every sub gets a shout out tell me what type of videos u want and i will try make it happen,1,z12xtzhzyr2lx53oo04cexm5vlrvxptiywo0k sarah fitzgerald 2014 09 20t07 43 50 please subscribe every sub gets a shout out tell me what type of videos u want and i will try make it happen,1,1,positive,1.0,positive
z12ltv24dmert1m1k23ajhgo4kydixwnf,mohammad abdelhafez,2014 09 20t12 33 21,hey guys subscribe to my channel for no reason please,1,z12ltv24dmert1m1k23ajhgo4kydixwnf mohammad abdelhafez 2014 09 20t12 33 21 hey guys subscribe to my channel for no reason please,1,0,positive,0.6666666666666666,positive
z13bttm5gxecfvrqq04cevkpuxj5s1u5ys40k,vane cavazos,2014 09 20t15 39 44,katycat,1,z13bttm5gxecfvrqq04cevkpuxj5s1u5ys40k vane cavazos 2014 09 20t15 39 44 katycat,0,1,positive,0.6666666666666666,positive
z12zttujlvi5iptyo04cfnyq4rqeip0bpt40k,sarcataclysm,2014 09 20t23 11 39,at least she didn t get rid of her completely useless makeup,0,z12zttujlvi5iptyo04cfnyq4rqeip0bpt40k sarcataclysm 2014 09 20t23 11 39 at least she didn t get rid of her completely useless makeup,0,0,negative,-0.3333333333333333,negative
z12zzvtjxkn1tvdpy04cgvcrxprhypz5oek,the technology zoo,2014 09 21t14 48 53,i love roar and katy perry she is my favorite singer and sometimes i just mute the volume and look at her,0,z12zzvtjxkn1tvdpy04cgvcrxprhypz5oek the technology zoo 2014 09 21t14 48 53 i love roar and katy perry she is my favorite singer and sometimes i just mute the volume and look at her,0,2,positive,1.0,positive
z13byjoiuqvhctxc423ahhxafrizwhfto,tonya parker,2014 09 21t23 01 03,this is the best of the best video in world,0,z13byjoiuqvhctxc423ahhxafrizwhfto tonya parker 2014 09 21t23 01 03 this is the best of the best video in world,0,2,positive,1.0,positive
z13wvdhxeyqeidsmz22jehupivbqxjvtp,ramen noodles,2014 09 22t05 28 44,she s got it all incredible voice extremely hot nice tits,0,z13wvdhxeyqeidsmz22jehupivbqxjvtp ramen noodles 2014 09 22t05 28 44 she s got it all incredible voice extremely hot nice tits,0,2,positive,1.0,positive
z132zl1rupqcylbep23jgfig3um3ct5vv,katyperry thequeenofpop,2014 09 22t06 50 24,gt attention katycats katy leads with 7 noms at this year mtv ema do vote daily for her tv mtvema com vote delete spaces thumbs up and share on fb,1,z132zl1rupqcylbep23jgfig3um3ct5vv katyperry thequeenofpop 2014 09 22t06 50 24 gt attention katycats katy leads with 7 noms at this year mtv ema do vote daily for her tv mtvema com vote delete spaces thumbs up and share on fb,1,1,positive,1.0,positive
z133unbosvyetbf4n04ccboqbqnydzhrtg4,tomo fr,2014 09 22t08 36 36,i really like this song,0,z133unbosvyetbf4n04ccboqbqnydzhrtg4 tomo fr 2014 09 22t08 36 36 i really like this song,0,0,positive,0.3333333333333333,positive
z12pi3wbqljkwjher23stftwykbzid1fv,hany faisal,2014 09 22t10 08 17,my son love so much,0,z12pi3wbqljkwjher23stftwykbzid1fv hany faisal 2014 09 22t10 08 17 my son love so much,0,2,positive,1.0,positive
z13iijhzqwz4gxek122ugd3bllbks1011,alef paulo,2014 09 22t14 33 15,y love you,0,z13iijhzqwz4gxek122ugd3bllbks1011 alef paulo 2014 09 22t14 33 15 y love you,0,2,positive,1.0,positive
z12offlxfo2hi110l23wt52jsob5x1pic04,big bossvevo,2014 09 22t17 26 19,follow me on instagram bigboss286,1,z12offlxfo2hi110l23wt52jsob5x1pic04 big bossvevo 2014 09 22t17 26 19 follow me on instagram bigboss286,1,2,positive,1.3333333333333333,positive
z13ighawfwy5y5t5a04ccnp5dozetzfpq0g,snipe last,2014 09 22t19 34 46,why the elephant have a broken horn,0,z13ighawfwy5y5t5a04ccnp5dozetzfpq0g snipe last 2014 09 22t19 34 46 why the elephant have a broken horn,0,0,negative,-0.3333333333333333,negative
z12sfnzallq5t5iki23gfbjb0ynxgxjyc04,vincent lenzi,2014 09 22t23 23 33,free itunes 25 giftcard codes,1,z12sfnzallq5t5iki23gfbjb0ynxgxjyc04 vincent lenzi 2014 09 22t23 23 33 free itunes 25 giftcard codes,0,2,positive,1.0,positive
z13zyrkanyf2y3cxw04chznrcxmefpkpf3s,shane lumsden,2014 09 23t10 42 34,where did she find all that make up in a freakin jungle,0,z13zyrkanyf2y3cxw04chznrcxmefpkpf3s shane lumsden 2014 09 23t10 42 34 where did she find all that make up in a freakin jungle,0,0,positive,0.3333333333333333,positive
z134hvcalzjkd11w304ccxlhipnqudd5hkw0k,danuchi zuuzu,2014 09 23t14 55 49,so cute that monkey,0,z134hvcalzjkd11w304ccxlhipnqudd5hkw0k danuchi zuuzu 2014 09 23t14 55 49 so cute that monkey,0,1,positive,0.6666666666666666,positive
z12isxfbaqulfttva23qjxkwem2bcvlyv04,ghazwan mattoka,2014 09 23t17 19 23,nice song,0,z12isxfbaqulfttva23qjxkwem2bcvlyv04 ghazwan mattoka 2014 09 23t17 19 23 nice song,0,1,positive,0.6666666666666666,positive
z13guzigaxftzpnis04cjzp5itbwjvkqjk00k,na ruto anime,2014 09 23t18 06 18,subscribe please,1,z13guzigaxftzpnis04cjzp5itbwjvkqjk00k na ruto anime 2014 09 23t18 06 18 subscribe please,1,1,positive,1.0,positive
z12xe1uw2sv3i1dm322nhrcazuitt3cjv04,ronnie cromer,2014 09 24t14 45 16,you are all sheep period this is terrible music,0,z12xe1uw2sv3i1dm322nhrcazuitt3cjv04 ronnie cromer 2014 09 24t14 45 16 you are all sheep period this is terrible music,0,0,negative,-0.3333333333333333,negative
